Year,Month,Day,Hours (UTC),Water Level (m)
2016,3,17,3,1.183843162
2016,3,17,4,1.186891162
2016,3,17,5,1.186891162
2016,3,17,6,1.189939162
2016,3,17,7,1.189939162
2016,3,17,8,1.192987162
2016,3,17,9,1.192987162
2016,3,17,10,1.192987162
2016,3,17,11,1.192987162
2016,3,17,12,1.196035162
2016,3,17,13,1.196035162
2016,3,17,14,1.199083162
2016,3,17,15,1.199083162
2016,3,17,16,1.202131162
2016,3,17,17,1.205179161
2016,3,17,18,1.208227161
2016,3,17,19,1.208227161
2016,3,17,20,1.205179161
2016,3,17,21,1.202131162
2016,3,17,22,1.202131162
2016,3,17,23,1.205179161
2016,3,18,0,1.205179161
2016,3,18,1,1.208227161
2016,3,18,2,1.211275161
2016,3,18,3,1.211275161
2016,3,18,4,1.214323161
2016,3,18,5,1.217371161
2016,3,18,6,1.223467161
2016,3,18,7,1.226515161
2016,3,18,8,1.226515161
2016,3,18,9,1.226515161
2016,3,18,10,1.229563161
2016,3,18,11,1.232611161
2016,3,18,12,1.23565916
2016,3,18,13,1.24175516
2016,3,18,14,1.24480316
2016,3,18,15,1.24785116
2016,3,18,16,1.25394716
2016,3,18,17,1.26004316
2016,3,18,18,1.266139159
2016,3,18,19,1.266139159
2016,3,18,20,1.269187159
2016,3,18,21,1.269187159
2016,3,18,22,1.269187159
2016,3,18,23,1.269187159
2016,3,19,0,1.26309116
2016,3,19,1,1.25699516
2016,3,19,2,1.25699516
2016,3,19,3,1.24480316
2016,3,19,4,1.23870716
2016,3,19,5,1.23565916
2016,3,19,6,1.232611161
2016,3,19,7,1.232611161
2016,3,19,8,1.226515161
2016,3,19,9,1.226515161
2016,3,19,10,1.229563161
2016,3,19,11,1.229563161
2016,3,19,12,1.229563161
2016,3,19,13,1.232611161
2016,3,19,14,1.24175516
2016,3,19,15,1.24480316
2016,3,19,16,1.24480316
2016,3,19,17,1.24785116
2016,3,19,18,1.25089916
2016,3,19,19,1.25394716
2016,3,19,20,1.25699516
2016,3,19,21,1.26004316
2016,3,19,22,1.25699516
2016,3,19,23,1.26004316
2016,3,20,0,1.26004316
2016,3,20,1,1.266139159
2016,3,20,2,1.266139159
2016,3,20,3,1.269187159
2016,3,20,4,1.269187159
2016,3,20,5,1.269187159
2016,3,20,6,1.269187159
2016,3,20,7,1.266139159
2016,3,20,8,1.266139159
2016,3,20,9,1.26004316
2016,3,20,10,1.25699516
2016,3,20,11,1.25394716
2016,3,20,12,1.25394716
2016,3,20,13,1.25089916
2016,3,20,14,1.25394716
2016,3,20,15,1.25394716
2016,3,20,16,1.25394716
2016,3,20,17,1.25394716
2016,3,20,18,1.25394716
2016,3,20,19,1.25394716
2016,3,20,20,1.25699516
2016,3,20,21,1.25699516
2016,3,20,22,1.25699516
2016,3,20,23,1.26004316
2016,3,21,0,1.26309116
2016,3,21,1,1.266139159
2016,3,21,2,1.269187159
2016,3,21,3,1.269187159
2016,3,21,4,1.272235159
2016,3,21,5,1.272235159
2016,3,21,6,1.272235159
2016,3,21,7,1.278331159
2016,3,21,8,1.275283159
2016,3,21,9,1.272235159
2016,3,21,10,1.272235159
2016,3,21,11,1.269187159
2016,3,21,12,1.266139159
2016,3,21,13,1.266139159
2016,3,21,14,1.266139159
2016,3,21,15,1.266139159
2016,3,21,16,1.266139159
2016,3,21,17,1.266139159
2016,3,21,18,1.26004316
2016,3,21,19,1.25394716
2016,3,21,20,1.25089916
2016,3,21,21,1.24480316
2016,3,21,22,1.24175516
2016,3,21,23,1.23870716
2016,3,22,0,1.23565916
2016,3,22,1,1.232611161
2016,3,22,2,1.23565916
2016,3,22,3,1.23870716
2016,3,22,4,1.24175516
2016,3,22,5,1.24175516
2016,3,22,6,1.24175516
2016,3,22,7,1.24175516
2016,3,22,8,1.24175516
2016,3,22,9,1.24175516
2016,3,22,10,1.24175516
2016,3,22,11,1.24175516
2016,3,22,12,1.24175516
2016,3,22,13,1.24480316
2016,3,22,14,1.24480316
2016,3,22,15,1.24480316
2016,3,22,16,1.24480316
2016,3,22,17,1.24480316
2016,3,22,18,1.24785116
2016,3,22,19,1.25089916
2016,3,22,20,1.25394716
2016,3,22,21,1.25394716
2016,3,22,22,1.26004316
2016,3,22,23,1.25699516
2016,3,23,0,1.26004316
2016,3,23,1,1.25699516
2016,3,23,2,1.26004316
2016,3,23,3,1.266139159
2016,3,23,4,1.266139159
2016,3,23,5,1.272235159
2016,3,23,6,1.275283159
2016,3,23,7,1.272235159
2016,3,23,8,1.272235159
2016,3,23,9,1.272235159
2016,3,23,10,1.272235159
2016,3,23,11,1.272235159
2016,3,23,12,1.275283159
2016,3,23,13,1.278331159
2016,3,23,14,1.281379159
2016,3,23,15,1.281379159
2016,3,23,16,1.284427159
2016,3,23,17,1.287475159
2016,3,23,18,1.290523159
2016,3,23,19,1.290523159
2016,3,23,20,1.290523159
2016,3,23,21,1.290523159
2016,3,23,22,1.290523159
2016,3,23,23,1.290523159
2016,3,24,0,1.293571159
2016,3,24,1,1.293571159
2016,3,24,2,1.296619159
2016,3,24,3,1.296619159
2016,3,24,4,1.302715158
2016,3,24,5,1.305763158
2016,3,24,6,1.305763158
2016,3,24,7,1.305763158
2016,3,24,8,1.299667158
2016,3,24,9,1.299667158
2016,3,24,10,1.296619159
2016,3,24,11,1.299667158
2016,3,24,12,1.299667158
2016,3,24,13,1.299667158
2016,3,24,14,1.302715158
2016,3,24,15,1.302715158
2016,3,24,16,1.302715158
2016,3,24,17,1.299667158
2016,3,24,18,1.296619159
2016,3,24,19,1.296619159
2016,3,24,20,1.290523159
2016,3,24,21,1.290523159
2016,3,24,22,1.287475159
2016,3,24,23,1.284427159
2016,3,25,0,1.284427159
2016,3,25,1,1.281379159
2016,3,25,2,1.281379159
2016,3,25,3,1.278331159
2016,3,25,4,1.281379159
2016,3,25,5,1.278331159
2016,3,25,6,1.278331159
2016,3,25,7,1.275283159
2016,3,25,8,1.275283159
2016,3,25,9,1.272235159
2016,3,25,10,1.272235159
2016,3,25,11,1.272235159
2016,3,25,12,1.269187159
2016,3,25,13,1.269187159
2016,3,25,14,1.269187159
2016,3,25,15,1.266139159
2016,3,25,16,1.269187159
2016,3,25,17,1.269187159
2016,3,25,18,1.266139159
2016,3,25,19,1.266139159
2016,3,25,20,1.26309116
2016,3,25,21,1.26004316
2016,3,25,22,1.26004316
2016,3,25,23,1.25699516
2016,3,26,0,1.25699516
2016,3,26,1,1.25699516
2016,3,26,2,1.26004316
2016,3,26,3,1.25699516
2016,3,26,4,1.25699516
2016,3,26,5,1.25699516
2016,3,26,6,1.26004316
2016,3,26,7,1.25394716
2016,3,26,8,1.25394716
2016,3,26,9,1.25394716
2016,3,26,10,1.25089916
2016,3,26,11,1.25089916
2016,3,26,12,1.24785116
2016,3,26,13,1.24785116
2016,3,26,14,1.24480316
2016,3,26,15,1.24480316
2016,3,26,16,1.24480316
2016,3,26,17,1.24175516
2016,3,26,18,1.23870716
2016,3,26,19,1.23565916
2016,3,26,20,1.232611161
2016,3,26,21,1.229563161
2016,3,26,22,1.229563161
2016,3,26,23,1.226515161
2016,3,27,0,1.229563161
2016,3,27,1,1.232611161
2016,3,27,2,1.232611161
2016,3,27,3,1.23870716
2016,3,27,4,1.24175516
2016,3,27,5,1.24480316
2016,3,27,6,1.24785116
2016,3,27,7,1.25089916
2016,3,27,8,1.25089916
2016,3,27,9,1.25089916
2016,3,27,10,1.25089916
2016,3,27,11,1.25394716
2016,3,27,12,1.25089916
2016,3,27,13,1.25089916
2016,3,27,14,1.25089916
2016,3,27,15,1.25089916
2016,3,27,16,1.25089916
2016,3,27,17,1.25089916
2016,3,27,18,1.25089916
2016,3,27,19,1.25089916
2016,3,27,20,1.24785116
2016,3,27,21,1.24785116
2016,3,27,22,1.24785116
2016,3,27,23,1.25089916
2016,3,28,0,1.25089916
2016,3,28,1,1.25089916
2016,3,28,2,1.25089916
2016,3,28,3,1.25394716
2016,3,28,4,1.25394716
2016,3,28,5,1.25394716
2016,3,28,6,1.25394716
2016,3,28,7,1.25089916
2016,3,28,8,1.24785116
2016,3,28,9,1.24785116
2016,3,28,10,1.24785116
2016,3,28,11,1.24785116
2016,3,28,12,1.24785116
2016,3,28,13,1.24785116
2016,3,28,14,1.24480316
2016,3,28,15,1.24785116
2016,3,28,16,1.24785116
2016,3,28,17,1.24785116
2016,3,28,18,1.24785116
2016,3,28,19,1.24785116
2016,3,28,20,1.24480316
2016,3,28,21,1.24480316
2016,3,28,22,1.24480316
2016,3,28,23,1.24175516
2016,3,29,0,1.24175516
2016,3,29,1,1.24480316
2016,3,29,2,1.24480316
2016,3,29,3,1.24480316
2016,3,29,4,1.24785116
2016,3,29,5,1.24480316
2016,3,29,6,1.24785116
2016,3,29,7,1.24480316
2016,3,29,8,1.24480316
2016,3,29,9,1.24175516
2016,3,29,10,1.23870716
2016,3,29,11,1.232611161
2016,3,29,12,1.232611161
2016,3,29,13,1.232611161
2016,3,29,14,1.232611161
2016,3,29,15,1.229563161
2016,3,29,16,1.229563161
2016,3,29,17,1.229563161
2016,3,29,18,1.229563161
2016,3,29,19,1.229563161
2016,3,29,20,1.226515161
2016,3,29,21,1.229563161
2016,3,29,22,1.229563161
2016,3,29,23,1.229563161
2016,3,30,0,1.226515161
2016,3,30,1,1.226515161
2016,3,30,2,1.226515161
2016,3,30,3,1.229563161
2016,3,30,4,1.229563161
2016,3,30,5,1.229563161
2016,3,30,6,1.232611161
2016,3,30,7,1.229563161
2016,3,30,8,1.229563161
2016,3,30,9,1.226515161
2016,3,30,10,1.226515161
2016,3,30,11,1.223467161
2016,3,30,12,1.223467161
2016,3,30,13,1.226515161
2016,3,30,14,1.226515161
2016,3,30,15,1.229563161
2016,3,30,16,1.229563161
2016,3,30,17,1.229563161
2016,3,30,18,1.229563161
2016,3,30,19,1.229563161
2016,3,30,20,1.232611161
2016,3,30,21,1.232611161
2016,3,30,22,1.232611161
2016,3,30,23,1.23565916
2016,3,31,0,1.23565916
2016,3,31,1,1.23565916
2016,3,31,2,1.23565916
2016,3,31,3,1.24175516
2016,3,31,4,1.24480316
2016,3,31,5,1.24785116
2016,3,31,6,1.25089916
2016,3,31,7,1.25394716
2016,3,31,8,1.25394716
2016,3,31,9,1.25394716
2016,3,31,10,1.25394716
2016,3,31,11,1.25394716
2016,3,31,12,1.25699516
2016,3,31,13,1.26004316
2016,3,31,14,1.26004316
2016,3,31,15,1.26004316
2016,3,31,16,1.266139159
2016,3,31,17,1.269187159
2016,3,31,18,1.272235159
2016,3,31,19,1.272235159
2016,3,31,20,1.272235159
2016,3,31,21,1.269187159
2016,3,31,22,1.269187159
2016,3,31,23,1.269187159
2016,4,1,0,1.269187159
2016,4,1,1,1.272235159
2016,4,1,2,1.272235159
2016,4,1,3,1.278331159
2016,4,1,4,1.278331159
2016,4,1,5,1.281379159
2016,4,1,6,1.281379159
2016,4,1,7,1.284427159
2016,4,1,8,1.284427159
2016,4,1,9,1.287475159
2016,4,1,10,1.284427159
2016,4,1,11,1.284427159
2016,4,1,12,1.281379159
2016,4,1,13,1.278331159
2016,4,1,14,1.275283159
2016,4,1,15,1.272235159
2016,4,1,16,1.272235159
2016,4,1,17,1.269187159
2016,4,1,18,1.266139159
2016,4,1,19,1.26309116
2016,4,1,20,1.25699516
2016,4,1,21,1.25394716
2016,4,1,22,1.25089916
2016,4,1,23,1.24785116
2016,4,2,0,1.24480316
2016,4,2,1,1.24175516
2016,4,2,2,1.24175516
2016,4,2,3,1.24175516
2016,4,2,4,1.23870716
2016,4,2,5,1.23870716
2016,4,2,6,1.23565916
2016,4,2,7,1.232611161
2016,4,2,8,1.232611161
2016,4,2,9,1.232611161
2016,4,2,10,1.229563161
2016,4,2,11,1.226515161
2016,4,2,12,1.226515161
2016,4,2,13,1.226515161
2016,4,2,14,1.223467161
2016,4,2,15,1.226515161
2016,4,2,16,1.226515161
2016,4,2,17,1.226515161
2016,4,2,18,1.226515161
2016,4,2,19,1.226515161
2016,4,2,20,1.226515161
2016,4,2,21,1.223467161
2016,4,2,22,1.223467161
2016,4,2,23,1.223467161
2016,4,3,0,1.223467161
2016,4,3,1,1.220419161
2016,4,3,2,1.220419161
2016,4,3,3,1.220419161
2016,4,3,4,1.220419161
2016,4,3,5,1.220419161
2016,4,3,6,1.220419161
2016,4,3,7,1.217371161
2016,4,3,8,1.214323161
2016,4,3,9,1.211275161
2016,4,3,10,1.211275161
2016,4,3,11,1.208227161
2016,4,3,12,1.208227161
2016,4,3,13,1.205179161
2016,4,3,14,1.205179161
2016,4,3,15,1.205179161
2016,4,3,16,1.205179161
2016,4,3,17,1.202131162
2016,4,3,18,1.202131162
2016,4,3,19,1.196035162
2016,4,3,20,1.196035162
2016,4,3,21,1.196035162
2016,4,3,22,1.192987162
2016,4,3,23,1.189939162
2016,4,4,0,1.189939162
2016,4,4,1,1.192987162
2016,4,4,2,1.192987162
2016,4,4,3,1.192987162
2016,4,4,4,1.196035162
2016,4,4,5,1.196035162
2016,4,4,6,1.196035162
2016,4,4,7,1.196035162
2016,4,4,8,1.196035162
2016,4,4,9,1.199083162
2016,4,4,10,1.199083162
2016,4,4,11,1.202131162
2016,4,4,12,1.202131162
2016,4,4,13,1.205179161
2016,4,4,14,1.208227161
2016,4,4,15,1.211275161
2016,4,4,16,1.217371161
2016,4,4,17,1.220419161
2016,4,4,18,1.223467161
2016,4,4,19,1.229563161
2016,4,4,20,1.232611161
2016,4,4,21,1.23565916
2016,4,4,22,1.23565916
2016,4,4,23,1.23870716
2016,4,5,0,1.24175516
2016,4,5,1,1.24480316
2016,4,5,2,1.24480316
2016,4,5,3,1.24785116
2016,4,5,4,1.25089916
2016,4,5,5,1.25394716
2016,4,5,6,1.25394716
2016,4,5,7,1.25699516
2016,4,5,8,1.25699516
2016,4,5,9,1.25394716
2016,4,5,10,1.25394716
2016,4,5,11,1.25089916
2016,4,5,12,1.24785116
2016,4,5,13,1.24785116
2016,4,5,14,1.24785116
2016,4,5,15,1.25089916
2016,4,5,16,1.25394716
2016,4,5,17,1.25394716
2016,4,5,18,1.25089916
2016,4,5,19,1.24785116
2016,4,5,20,1.24785116
2016,4,5,21,1.24480316
2016,4,5,22,1.24175516
2016,4,5,23,1.23870716
2016,4,6,0,1.23565916
2016,4,6,1,1.23565916
2016,4,6,2,1.23565916
2016,4,6,3,1.23565916
2016,4,6,4,1.23565916
2016,4,6,5,1.232611161
2016,4,6,6,1.226515161
2016,4,6,7,1.223467161
2016,4,6,8,1.223467161
2016,4,6,9,1.220419161
2016,4,6,10,1.217371161
2016,4,6,11,1.214323161
2016,4,6,12,1.211275161
2016,4,6,13,1.208227161
2016,4,6,14,1.208227161
2016,4,6,15,1.208227161
2016,4,6,16,1.208227161
2016,4,6,17,1.211275161
2016,4,6,18,1.208227161
2016,4,6,19,1.208227161
2016,4,6,20,1.208227161
2016,4,6,21,1.208227161
2016,4,6,22,1.208227161
2016,4,6,23,1.208227161
2016,4,7,0,1.205179161
2016,4,7,1,1.211275161
2016,4,7,2,1.214323161
2016,4,7,3,1.223467161
2016,4,7,4,1.223467161
2016,4,7,5,1.223467161
2016,4,7,6,1.226515161
2016,4,7,7,1.229563161
2016,4,7,8,1.23565916
2016,4,7,9,1.23870716
2016,4,7,10,1.24480316
2016,4,7,11,1.24480316
2016,4,7,12,1.24785116
2016,4,7,13,1.25089916
2016,4,7,14,1.25394716
2016,4,7,15,1.26309116
2016,4,7,16,1.269187159
2016,4,7,17,1.272235159
2016,4,7,18,1.278331159
2016,4,7,19,1.278331159
2016,4,7,20,1.278331159
2016,4,7,21,1.278331159
2016,4,7,22,1.278331159
2016,4,7,23,1.278331159
2016,4,8,0,1.275283159
2016,4,8,1,1.275283159
2016,4,8,2,1.275283159
2016,4,8,3,1.272235159
2016,4,8,4,1.266139159
2016,4,8,5,1.26309116
2016,4,8,6,1.25699516
2016,4,8,7,1.25089916
2016,4,8,8,1.24785116
2016,4,8,9,1.24175516
2016,4,8,10,1.23565916
2016,4,8,11,1.226515161
2016,4,8,12,1.217371161
2016,4,8,13,1.208227161
2016,4,8,14,1.196035162
2016,4,8,15,1.189939162
2016,4,8,16,1.186891162
2016,4,8,17,1.186891162
2016,4,8,18,1.183843162
2016,4,8,19,1.177747162
2016,4,8,20,1.174699162
2016,4,8,21,1.171651163
2016,4,8,22,1.171651163
2016,4,8,23,1.165555163
2016,4,9,0,1.168603163
2016,4,9,1,1.171651163
2016,4,9,2,1.168603163
2016,4,9,3,1.159459163
2016,4,9,4,1.156411163
2016,4,9,5,1.159459163
2016,4,9,6,1.168603163
2016,4,9,7,1.168603163
2016,4,9,8,1.165555163
2016,4,9,9,1.165555163
2016,4,9,10,1.168603163
2016,4,9,11,1.162507163
2016,4,9,12,1.159459163
2016,4,9,13,1.156411163
2016,4,9,14,1.159459163
2016,4,9,15,1.156411163
2016,4,9,16,1.153363163
2016,4,9,17,1.150315163
2016,4,9,18,1.150315163
2016,4,9,19,1.147267163
2016,4,9,20,1.147267163
2016,4,9,21,1.150315163
2016,4,9,22,1.150315163
2016,4,9,23,1.150315163
2016,4,10,0,1.153363163
2016,4,10,1,1.153363163
2016,4,10,2,1.156411163
2016,4,10,3,1.159459163
2016,4,10,4,1.159459163
2016,4,10,5,1.162507163
2016,4,10,6,1.165555163
2016,4,10,7,1.162507163
2016,4,10,8,1.162507163
2016,4,10,9,1.165555163
2016,4,10,10,1.165555163
2016,4,10,11,1.165555163
2016,4,10,12,1.165555163
2016,4,10,13,1.165555163
2016,4,10,14,1.168603163
2016,4,10,15,1.171651163
2016,4,10,16,1.174699162
2016,4,10,17,1.171651163
2016,4,10,18,1.171651163
2016,4,10,19,1.171651163
2016,4,10,20,1.171651163
2016,4,10,21,1.171651163
2016,4,10,22,1.168603163
2016,4,10,23,1.165555163
2016,4,11,0,1.168603163
2016,4,11,1,1.165555163
2016,4,11,2,1.165555163
2016,4,11,3,1.165555163
2016,4,11,4,1.168603163
2016,4,11,5,1.171651163
2016,4,11,6,1.171651163
2016,4,11,7,1.168603163
2016,4,11,8,1.171651163
2016,4,11,9,1.168603163
2016,4,11,10,1.171651163
2016,4,11,11,1.171651163
2016,4,11,12,1.171651163
2016,4,11,13,1.171651163
2016,4,11,14,1.171651163
2016,4,11,15,1.174699162
2016,4,11,16,1.174699162
2016,4,11,17,1.174699162
2016,4,11,18,1.177747162
2016,4,11,19,1.177747162
2016,4,11,20,1.174699162
2016,4,11,21,1.171651163
2016,4,11,22,1.171651163
2016,4,11,23,1.171651163
2016,4,12,0,1.174699162
2016,4,12,1,1.174699162
2016,4,12,2,1.174699162
2016,4,12,3,1.177747162
2016,4,12,4,1.180795162
2016,4,12,5,1.180795162
2016,4,12,6,1.180795162
2016,4,12,7,1.180795162
2016,4,12,8,1.180795162
2016,4,12,9,1.177747162
2016,4,12,10,1.180795162
2016,4,12,11,1.180795162
2016,4,12,12,1.180795162
2016,4,12,13,1.180795162
2016,4,12,14,1.180795162
2016,4,12,15,1.183843162
2016,4,12,16,1.183843162
2016,4,12,17,1.183843162
2016,4,12,18,1.186891162
2016,4,12,19,1.183843162
2016,4,12,20,1.183843162
2016,4,12,21,1.183843162
2016,4,12,22,1.183843162
2016,4,12,23,1.183843162
2016,4,13,0,1.186891162
2016,4,13,1,1.186891162
2016,4,13,2,1.192987162
2016,4,13,3,1.196035162
2016,4,13,4,1.196035162
2016,4,13,5,1.199083162
2016,4,13,6,1.199083162
2016,4,13,7,1.199083162
2016,4,13,8,1.202131162
2016,4,13,9,1.202131162
2016,4,13,10,1.202131162
2016,4,13,11,1.202131162
2016,4,13,12,1.202131162
2016,4,13,13,1.205179161
2016,4,13,14,1.208227161
2016,4,13,15,1.214323161
2016,4,13,16,1.211275161
2016,4,13,17,1.217371161
2016,4,13,18,1.220419161
2016,4,13,19,1.220419161
2016,4,13,20,1.208227161
2016,4,13,21,1.211275161
2016,4,13,22,1.208227161
2016,4,13,23,1.211275161
2016,4,14,0,1.211275161
2016,4,14,1,1.214323161
2016,4,14,2,1.214323161
2016,4,14,3,1.211275161
2016,4,14,4,1.211275161
2016,4,14,5,1.208227161
2016,4,14,6,1.205179161
2016,4,14,7,1.202131162
2016,4,14,8,1.199083162
2016,4,14,9,1.199083162
2016,4,14,10,1.199083162
2016,4,14,11,1.199083162
2016,4,14,12,1.196035162
2016,4,14,13,1.196035162
2016,4,14,14,1.192987162
2016,4,14,15,1.196035162
2016,4,14,16,1.192987162
2016,4,14,17,1.192987162
2016,4,14,18,1.192987162
2016,4,14,19,1.192987162
2016,4,14,20,1.192987162
2016,4,14,21,1.196035162
2016,4,14,22,1.199083162
2016,4,14,23,1.199083162
2016,4,15,0,1.199083162
2016,4,15,1,1.202131162
2016,4,15,2,1.208227161
2016,4,15,3,1.211275161
2016,4,15,4,1.217371161
2016,4,15,5,1.220419161
2016,4,15,6,1.226515161
2016,4,15,7,1.229563161
2016,4,15,8,1.229563161
2016,4,15,9,1.229563161
2016,4,15,10,1.232611161
2016,4,15,11,1.232611161
2016,4,15,12,1.23565916
2016,4,15,13,1.23565916
2016,4,15,14,1.23870716
2016,4,15,15,1.24175516
2016,4,15,16,1.24480316
2016,4,15,17,1.24480316
2016,4,15,18,1.24785116
2016,4,15,19,1.24785116
2016,4,15,20,1.25089916
2016,4,15,21,1.25394716
2016,4,15,22,1.26004316
2016,4,15,23,1.26309116
2016,4,16,0,1.266139159
2016,4,16,1,1.272235159
2016,4,16,2,1.278331159
2016,4,16,3,1.284427159
2016,4,16,4,1.281379159
2016,4,16,5,1.275283159
2016,4,16,6,1.284427159
2016,4,16,7,1.284427159
2016,4,16,8,1.284427159
2016,4,16,9,1.287475159
2016,4,16,10,1.293571159
2016,4,16,11,1.296619159
2016,4,16,12,1.299667158
2016,4,16,13,1.299667158
2016,4,16,14,1.296619159
2016,4,16,15,1.296619159
2016,4,16,16,1.290523159
2016,4,16,17,1.287475159
2016,4,16,18,1.281379159
2016,4,16,19,1.278331159
2016,4,16,20,1.272235159
2016,4,16,21,1.26309116
2016,4,16,22,1.26309116
2016,4,16,23,1.266139159
2016,4,17,0,1.266139159
2016,4,17,1,1.26309116
2016,4,17,2,1.26004316
2016,4,17,3,1.25699516
2016,4,17,4,1.25394716
2016,4,17,5,1.24785116
2016,4,17,6,1.24480316
2016,4,17,7,1.24175516
2016,4,17,8,1.23565916
2016,4,17,9,1.232611161
2016,4,17,10,1.229563161
2016,4,17,11,1.226515161
2016,4,17,12,1.223467161
2016,4,17,13,1.220419161
2016,4,17,14,1.217371161
2016,4,17,15,1.214323161
2016,4,17,16,1.214323161
2016,4,17,17,1.211275161
2016,4,17,18,1.211275161
2016,4,17,19,1.211275161
2016,4,17,20,1.208227161
2016,4,17,21,1.208227161
2016,4,17,22,1.208227161
2016,4,17,23,1.205179161
2016,4,18,0,1.205179161
2016,4,18,1,1.205179161
2016,4,18,2,1.208227161
2016,4,18,3,1.211275161
2016,4,18,4,1.211275161
2016,4,18,5,1.211275161
2016,4,18,6,1.211275161
2016,4,18,7,1.211275161
2016,4,18,8,1.211275161
2016,4,18,9,1.208227161
2016,4,18,10,1.208227161
2016,4,18,11,1.208227161
2016,4,18,12,1.211275161
2016,4,18,13,1.211275161
2016,4,18,14,1.214323161
2016,4,18,15,1.214323161
2016,4,18,16,1.217371161
2016,4,18,17,1.220419161
2016,4,18,18,1.220419161
2016,4,18,19,1.223467161
2016,4,18,20,1.220419161
2016,4,18,21,1.223467161
2016,4,18,22,1.220419161
2016,4,18,23,1.220419161
2016,4,19,0,1.223467161
2016,4,19,1,1.226515161
2016,4,19,2,1.229563161
2016,4,19,3,1.232611161
2016,4,19,4,1.23565916
2016,4,19,5,1.23870716
2016,4,19,6,1.24175516
2016,4,19,7,1.24175516
2016,4,19,8,1.24175516
2016,4,19,9,1.24480316
2016,4,19,10,1.24480316
2016,4,19,11,1.24480316
2016,4,19,12,1.24785116
2016,4,19,13,1.24785116
2016,4,19,14,1.24785116
2016,4,19,15,1.24785116
2016,4,19,16,1.25089916
2016,4,19,17,1.25089916
2016,4,19,18,1.24785116
2016,4,19,19,1.24785116
2016,4,19,20,1.24480316
2016,4,19,21,1.24175516
2016,4,19,22,1.23870716
2016,4,19,23,1.232611161
2016,4,20,0,1.229563161
2016,4,20,1,1.226515161
2016,4,20,2,1.223467161
2016,4,20,3,1.220419161
2016,4,20,4,1.220419161
2016,4,20,5,1.217371161
2016,4,20,6,1.217371161
2016,4,20,7,1.211275161
2016,4,20,8,1.208227161
2016,4,20,9,1.202131162
2016,4,20,10,1.202131162
2016,4,20,11,1.196035162
2016,4,20,12,1.196035162
2016,4,20,13,1.192987162
2016,4,20,14,1.192987162
2016,4,20,15,1.192987162
2016,4,20,16,1.192987162
2016,4,20,17,1.192987162
2016,4,20,18,1.192987162
2016,4,20,19,1.192987162
2016,4,20,20,1.189939162
2016,4,20,21,1.189939162
2016,4,20,22,1.189939162
2016,4,20,23,1.186891162
2016,4,21,0,1.186891162
2016,4,21,1,1.186891162
2016,4,21,2,1.186891162
2016,4,21,3,1.186891162
2016,4,21,4,1.189939162
2016,4,21,5,1.189939162
2016,4,21,6,1.189939162
2016,4,21,7,1.189939162
2016,4,21,8,1.186891162
2016,4,21,9,1.186891162
2016,4,21,10,1.183843162
2016,4,21,11,1.183843162
2016,4,21,12,1.183843162
2016,4,21,13,1.183843162
2016,4,21,14,1.177747162
2016,4,21,15,1.177747162
2016,4,21,16,1.177747162
2016,4,21,17,1.177747162
2016,4,21,18,1.174699162
2016,4,21,19,1.171651163
2016,4,21,20,1.171651163
2016,4,21,21,1.171651163
2016,4,21,22,1.165555163
2016,4,21,23,1.159459163
2016,4,22,0,1.159459163
2016,4,22,1,1.159459163
2016,4,22,2,1.162507163
2016,4,22,3,1.165555163
2016,4,22,4,1.162507163
2016,4,22,5,1.165555163
2016,4,22,6,1.162507163
2016,4,22,7,1.162507163
2016,4,22,8,1.162507163
2016,4,22,9,1.165555163
2016,4,22,10,1.165555163
2016,4,22,11,1.168603163
2016,4,22,12,1.171651163
2016,4,22,13,1.171651163
2016,4,22,14,1.174699162
2016,4,22,15,1.177747162
2016,4,22,16,1.177747162
2016,4,22,17,1.177747162
2016,4,22,18,1.183843162
2016,4,22,19,1.180795162
2016,4,22,20,1.177747162
2016,4,22,21,1.177747162
2016,4,22,22,1.177747162
2016,4,22,23,1.183843162
2016,4,23,0,1.177747162
2016,4,23,1,1.174699162
2016,4,23,2,1.180795162
2016,4,23,3,1.180795162
2016,4,23,4,1.180795162
2016,4,23,5,1.183843162
2016,4,23,6,1.183843162
2016,4,23,7,1.186891162
2016,4,23,8,1.180795162
2016,4,23,9,1.183843162
2016,4,23,10,1.183843162
2016,4,23,11,1.183843162
2016,4,23,12,1.180795162
2016,4,23,13,1.180795162
2016,4,23,14,1.183843162
2016,4,23,15,1.186891162
2016,4,23,16,1.183843162
2016,4,23,17,1.186891162
2016,4,23,18,1.186891162
2016,4,23,19,1.189939162
2016,4,23,20,1.186891162
2016,4,23,21,1.192987162
2016,4,23,22,1.189939162
2016,4,23,23,1.186891162
2016,4,24,0,1.186891162
2016,4,24,1,1.183843162
2016,4,24,2,1.183843162
2016,4,24,3,1.183843162
2016,4,24,4,1.186891162
2016,4,24,5,1.186891162
2016,4,24,6,1.183843162
2016,4,24,7,1.183843162
2016,4,24,8,1.183843162
2016,4,24,9,1.180795162
2016,4,24,10,1.177747162
2016,4,24,11,1.177747162
2016,4,24,12,1.177747162
2016,4,24,13,1.177747162
2016,4,24,14,1.177747162
2016,4,24,15,1.180795162
2016,4,24,16,1.180795162
2016,4,24,17,1.180795162
2016,4,24,18,1.180795162
2016,4,24,19,1.180795162
2016,4,24,20,1.180795162
2016,4,24,21,1.180795162
